business_id,name,address,city,ZIP Code,latitude,longitude,stars,review_count,BusinessParking,BestNights,RestaurantsReservations,HappyHour,NoiseLevel,Ambience,RestaurantsGoodForGroups,WiFi,RestaurantsAttire,OutdoorSeating,RestaurantsTableService,Alcohol,RestaurantsPriceRange2,GoodForKids,BusinessAcceptsCreditCards,Caters,GoodForMeal,HasTV,WheelchairAccessible,BikeParking,DogsAllowed,Corkage,BYOB,DriveThru,BYOBCorkage,Smoking,Music,CoatCheck,BusinessAcceptsBitcoin,ByAppointmentOnly,GoodForDancing,RestaurantsTakeOut,RestaurantsDelivery,BestNights,RestaurantsReservations,HappyHour,NoiseLevel,RestaurantsGoodForGroups,WiFi,RestaurantsAttire,OutdoorSeating,RestaurantsTableService,Alcohol,RestaurantsPriceRange2,GoodForKids,BusinessAcceptsCreditCards,Caters,HasTV,WheelchairAccessible,BikeParking,DogsAllowed,Corkage,BYOB,DriveThru,BYOBCorkage,Smoking,Music,CoatCheck,BusinessAcceptsBitcoin,ByAppointmentOnly,GoodForDancing,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,GoodForMeal_breakfast,BusinessParking_valet,BusinessParking_garage,BusinessParking_street,BusinessParking_lot,BusinessParking_validated,Ambience_divey,Ambience_hipster,Ambience_casual,Ambience_touristy,Ambience_trendy,Ambience_intimate,Ambience_romantic,Ambience_classy,Ambience_upscale,hours_Tuesday,hours_Wednesday,hours_Thursday,hours_Friday,hours_Saturday,hours_Sunday,hours_Monday
3xEfhRaWMSTN8XcuMgBjQA,Fiorino,3572 indian queen ln,east falls,19129,40.0097823,-75.1904581,4.5,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,True,,u'average',False,u'free',u'casual',True,,u'none',2,False,True,False,False,,False,False,,,,,,,,False,,,,,,,,,False,False,False,True,False,,,,,,,,,,10:0-22:0,10:0-22:0,10:0-22:0,10:0-15:0,10:0-22:0,10:0-22:0,0:0-0:0
n_zDBVMcBFU1bCOERIQ6HQ,Ristorante Denicola,"130 almshouse rd, ste 405",richboro,18954,40.216415,-75.016586,4.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,no,u'casual',False,,u'none',2,True,True,True,False,,True,,,,,,,,,False,,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-20:0,16:30-21:0
SdzgdLRLPXb240bFxMgz5g,Roman's Pizza,6613 ridge ave,philadelphia,19128,40.039176,-75.223424,3.0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',False,u'no',u'casual',False,,u'none',2,False,True,False,True,,False,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9:0-20:0,9:0-20:0,9:0-20:0,10:0-18:0,10:0-16:0,9:0-20:0,9:0-20:0
HGHBElrb7cTGL6FJJB4-MQ,Fourno Pizza & Grill,4306 woodland ave,drexel hill,19026,39.9491146,-75.3078499,4.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,False,,,11:0-21:0,11:0-21:0,11:0-21:0,,11:0-20:0,11:0-21:0,
fU_PgV2qca4dEo2ZPmivPA,Dump-N-Roll,,philadelphia,19104,39.9583587,-75.1953934,4.5,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',u'casual',True,False,u'none',1,True,True,True,False,False,True,,,,,,,,,,,,,,,,,,False,False,False,True,False,,,True,False,,False,False,,,9:0-18:30,9:0-18:30,9:0-18:30,9:0-18:30,9:0-18:30,9:0-15:0,9:0-18:30
O_kAd89gPls-dXda40NWzA,Ariana's Ristorante Italiano,981 n wales rd,north wales,19454,40.2430078323,-75.241205557,3.0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,None,,True,,u'average',True,u'no',u'casual',False,,u'none',2,True,True,True,True,,True,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,10:0-18:0,10:0-16:0,10:0-20:0
AeMkL04sbaN3Humet9jkHg,Annabella's Italian Restaurant,1858 street rd,bensalem,19020,40.0953682285,-74.9448309648,4.0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,True,False,u'loud',True,u'no',u'casual',True,,u'none',2,True,True,True,False,,False,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-2:0,0:0-2:0,11:0-21:0,11:0-22:0
L7R7CGnHw2jlAw2MMRUQow,Brick House Pizza & Restaurant,3332 grant ave,philadelphia,19114,40.068067,-75.006396,3.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,,True,,casual,True,,,1,True,True,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
_f6Nt2ANNIkemPuA_QnsmA,PrimoHoagies,"2417 welsh rd, ste 12",philadelphia,19114,40.0718679468,-75.0304493308,3.0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'quiet',True,u'no',u'casual',False,,u'none',2,True,True,True,True,,False,,,,,,,,,,,,,,,,,,False,True,True,False,False,,False,True,False,False,False,False,False,False,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,16:30-22:0,17:0-21:0,11:30-21:0
11uo3yawm_d1DWCCMpM1tw,Barrel's Fine Food,1725 wolf st,philadelphia,19145,39.9228596,-75.1759474,4.0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'loud',True,no,u'casual',False,,u'none',2,True,True,True,True,False,True,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,17:0-22:0,17:0-22:0,17:0-22:0,12:0-23:0,17:0-23:0,14:0-21:0,
DthEgkR3i6NGHX9liCV6xQ,Carmine's Pizza & Eatery,947 paoli pike,west chester,19380,39.971162,-75.587027,2.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'very_loud',True,u'no',u'casual',False,,u'beer_and_wine',2,True,True,True,True,,True,True,,,,,,,,False,,,,,,,,,False,False,False,False,False,,False,True,False,False,False,False,False,False,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,,10:0-22:0
D4Z4Wun4iYG2C4AgVkarag,T&N HomeMade Kitchen,1820 w moyamensing ave,philadelphia,19145,39.9143957,-75.1781475,4.0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,average,False,u'free',u'casual',True,,u'none',1,True,True,True,True,,True,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0,
n_AeE9Kr75Ot5i-JvwSBTw,Pizata,160 n gulph rd,king of prussia,19406,40.088123,-75.391408,4.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,True,True,True,False,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,16:0-21:0,16:0-21:0
okNELZ0_cx8GFyRFcHYAqg,Trattoria San Nicola,4 manor rd,paoli,19301,40.0412076,-75.4945934,4.0,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,True,,u'average',True,u'free',u'casual',True,,u'full_bar',2,True,True,False,True,True,False,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0,
9yxl1mB9Cx_dZiSWUsdXrQ,Tonelli's Pizza Pub,278 easton rd,horsham,19044,40.1765346,-75.1277666,3.5,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",False,True,u'average',True,u'free',u'casual',True,True,u'full_bar',2,True,True,True,True,True,True,True,,False,,,u'outdoor',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,,,False,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,11:30-23:0,11:30-23:0,11:30-23:0,11:30-0:0,11:30-0:0,11:30-23:0,11:30-23:0
4Swe6ml_YkXPQ-ef22to0A,Cafe Lombardi's,294 horsham rd,horsham,19044,40.180735,-75.1329662,4.0,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,u'no',u'casual',False,True,u'none',2,True,True,True,True,,False,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,,14:0-20:0,14:0-20:0,12:0-21:0,13:0-21:0,,
1ZgE6rlUr2YD697vFjVoQg,Gearo's,1913 welsh rd,philadelphia,19115,40.0820736,-75.0372482,3.5,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',u'casual',False,,u'full_bar',2,True,True,True,True,,False,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,False,False,False,True,False,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,
VPpcZFlj0ZgGyYuxHvs8hw,HG Coal Fired Pizza,500 chesterbrook blvd,chesterbrook,19087,40.074174,-75.455971,4.5,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,free,u'casual',None,True,u'none',2,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,False,False,False,True,False,,False,,False,False,False,False,False,False,,10:30-17:0,10:30-17:0,10:30-17:0,10:30-16:0,10:30-16:0,0:0-0:0
nO5Y6duqIz37ffz48WZhtw,Papa John's Pizza,139 e. dekalb pike,king of prussia,19406,40.0943205329,-75.3607397648,2.0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,quiet,False,no,u'casual',False,,u'none',1,True,True,False,True,,True,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,12:0-20:0,0:0-0:0
VIYvcX9SScnqmoI0so1KZA,PrimoHoagies,2043 chestnut st,philadelphia,19103,39.9523626789,-75.1750177145,4.0,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',casual,False,,none,1,True,True,True,True,,True,,,,,no,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,10:0-16:0,10:0-20:0,10:0-20:0
kt6AWutAfq7PRD_SDlrzew,La Porta Via,1192 n middletown rd,media,19063,39.939056861,-75.460759486,4.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}",False,False,u'average',True,u'no',u'casual',True,False,u'none',2,True,True,True,False,True,True,,,,,,u'outdoor',"{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,False,,False,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,,,6:30-21:0
moUDIoL76pQQqEMmbdx3mw,Candelario’s Pizzeria & Restaurant,802 lancaster ave,berwyn,19312,40.0455926,-75.4456854,3.5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,True,u'quiet',True,u'free',u'casual',False,False,u'none',1,,True,True,True,True,True,False,False,True,False,,,,,False,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,16:30-20:45,17:0-21:30,17:0-21:30,17:0-22:30,16:0-22:30,16:0-21:0,0:0-0:0
ww0cXu21EdMFTbxcXKLsQQ,Venezia's Pizza of Hatfield,1573 bethlehem pike,hatfield,19440,40.2900580975,-75.2671410294,3.5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'quiet',True,u'free',casual,False,True,u'none',2,True,True,True,True,,True,,,,False,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,True,False,True,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
frQaWy1V0Mwn0uz6pU3IDA,Pizza Village tomato Pie,"5860 lower york rd, ste 3h-i",lahaska,18931,40.3471706441,-75.0315906021,3.0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,,True,u'no',,True,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,True,False,False,False,False,True,False,10:0-20:0,10:0-20:0,10:0-20:0,10:0-21:0,10:0-21:0,,10:0-20:0
uyRC_lUFfcMGzqd_ZOzpug,Famous George's Pizzeria,100 e beidler rd,king of prussia,19406,40.1133712,-75.3769921,3.0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,u'no',casual,False,,u'none',1,True,True,True,True,,True,,,,,,,,,,,,,,,,,,False,True,False,False,False,,False,True,False,False,False,False,False,False,9:0-19:0,9:0-19:0,9:0-19:0,9:0-19:0,9:0-18:0,10:0-16:0,0:0-0:0
4bJYpCUNy2EPLHujB74tUQ,Gio's Pizza Rustica,1941 norristown rd,maple glen,19002,40.1784046,-75.1816027,4.0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'average',True,,u'casual',True,,u'none',3,True,True,True,True,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,,,True,False,False,False,,False,False,11:0-21:0,11:0-21:0,11:0-18:0,11:0-22:0,11:0-22:0,12:0-21:0,0:0-0:0
b4Ill0aK9lPx990CsjHX-g,West Point Pizza,201 n 63rd st,philadelphia,19139,39.9658774,-75.2458779,2.0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'quiet',True,no,u'casual',False,,u'none',1,True,True,True,True,,False,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,
IluxvTggJl9wdBo2ZLMxRg,Anthony's Pizza & Italian Restaurant,127 w king st,malvern,19355,40.0353969,-75.5167287,4.0,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,,u'average',True,u'free',casual,True,True,u'none',2,True,True,True,False,True,True,,False,True,False,,,,,False,,,,,,,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-21:0,11:0-22:0
Plnxj-bVj4PyOeL3dykGiw,dolce Zola,134 e gay st,west chester,19380,39.9613218,-75.6028147,3.5,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,u'average',True,u'paid',u'casual',True,True,u'none',2,True,True,True,False,True,True,False,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,17:0-22:0,17:0-22:0,17:0-22:30,17:0-22:30,16:0-20:0,
1iFeA_iosPL9pWa3acFKJA,PrimoHoagies,2703 e clearfield st,philadelphia,19134,39.9828810847,-75.1046955585,4.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,u'quiet',True,no,u'casual',False,False,u'none',1,True,True,True,True,,True,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,,False,False,False,,,False,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,11:0-22:0,10:0-22:0
r8rY6hJGtmVkJw1L--EDwg,Joe Santucci's Square Pizza Bar & Grill,4050 woodhaven rd,philadelphia,19154,40.0859595,-74.9711521,3.5,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,average,True,u'free',u'casual',True,True,u'full_bar',2,True,True,True,True,True,True,,False,False,,,,,,False,,,,,,,,,False,False,True,True,False,False,False,True,False,False,False,False,False,False,10:0-2:30,10:0-2:30,10:0-2:30,10:0-2:30,10:0-2:30,11:0-2:30,0:0-0:0
at4y2FFxGBtSrZHYreNYCA,P&S Ravioli Company,1722 w oregon ave,philadelphia,19145,39.9173293,-75.1771444,4.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,,False,no,casual,,,,1,False,True,,True,,False,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,16:0-20:0,16:0-20:0,16:0-21:30,15:0-21:0,14:0-19:0,
QUtM06FGp9MyvAEzjPwbBQ,PrimoHoagies,"360 oxford valley rd, ste 7",langhorne,19047,40.1826929,-74.8692029715,3.5,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,average,True,u'no',casual,False,False,none,2,True,True,True,True,,True,,,,,,,,,,False,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,11:0-21:0,10:0-21:0
2RvssRTzvbP5TcxUoYoi_w,Villa Vito,"26 w bridge st, ste a",new hope,18938,40.3643619,-74.952494,2.0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,True,,u'quiet',True,u'no',casual,True,,full_bar,2,True,True,True,True,,True,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,12:0-21:0,
PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,1237 e passyunk ave,philadelphia,19147,39.9332010583,-75.159265814,3.0,4250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,False,u'average',True,u'no',casual,True,False,none,2,True,False,False,True,,True,True,False,,,no,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,11:0-21:0,10:0-21:0
HHKK6IAvrQrZnw3wmYmjPA,The Blue Elephant,152 e high st,pottstown,19464,40.2453957,-75.6507662,3.5,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,True,,True,u'free',u'casual',False,True,u'full_bar',,,True,True,True,True,True,False,True,True,,,,,,,,,,,,,,,False,False,True,False,False,False,,True,False,False,True,,,,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,8:0-2:0,8:0-2:0,11:0-2:0
LizaSXXtaPjbxGtwo_rw9Q,Gnocchi,613 e passyunk ave,philadelphia,19147,39.9413851,-75.1503311,4.0,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,u'no',casual,True,,none,2,False,False,False,False,,True,,,,,yes_free,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,False,,,False,False,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,17:0-22:0,13:0-20:0,0:0-0:0
UOzygOSJxEmfPVzNWc4qNA,Trenton Tomato Pies,311 w lincoln hwy,penndel,19047,40.1568475,-74.9181141,3.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,10:30-22:0,10:30-22:0
8dAmLSzF1NMhIQr8h_ddVA,Semolina Pizzeria,772 2nd st pike,southampton,18966,40.176409,-75.0428158,4.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0
lJ-H-RFwuA55X0cE_1nkZA,From The Boot,517 germantown pike,lafayette hill,19444,40.086955,-75.252142,4.0,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,,u'average',True,u'no',casual,False,,none,2,True,True,True,False,,True,,,,,yes_free,,,,,,,,,,,,,False,False,False,True,False,,False,,False,False,False,False,False,False,10:0-19:0,10:0-19:0,10:0-19:0,10:0-18:0,10:0-16:0,10:0-18:0,10:0-19:0
6085NRg7QH3vXpc50F4UHQ,Chiquita's Pizzeria & Mexican Grill,746 snyder ave,philadelphia,19148,39.9229037,-75.1596341,5.0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,False,,,,True,True,True,,False,True,,False,True,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,False,,,,,False,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,11:0-22:0,11:0-20:0,16:0-21:0
QIUunGyXImTmsiafyWPO7Q,Davio's,200 main st,king of prussia,19406,40.0838958711,-75.4043587705,3.5,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'average',True,free,u'dressy',True,True,u'full_bar',3,True,True,True,True,,True,False,,,,,,,,,,,,,,,,,False,,,False,,False,False,True,False,False,False,False,False,False,,11:0-20:0,11:0-20:0,11:0-20:0,8:0-14:0,8:0-14:0,0:0-0:0
0YDxHtidH23kSnoxrlcc5w,Bella Maria Tomato Pies,3718 bristol pike,bensalem,19020,40.091815,-74.923426,4.0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,None,,False,False,u'quiet',True,u'no',casual,False,True,none,1,True,True,True,True,True,True,False,,,,,,,,False,,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,True,False,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,,
QhYkr3FO7fz65ULwDPCeEA,Tavola Restaurant + Bar,400 w sproul rd,springfield,19064,39.9259908858,-75.3504742161,3.0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",True,True,average,True,u'free',u'casual',True,True,u'full_bar',2,True,True,True,True,True,True,,,,,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",,,,False,,,,,,,False,False,False,True,False,False,False,False,False,False,False,True,True,False,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0
UQ8UKfNSUT0aKu4naioVqw,Tortorice's Italian Specialty Sandwiches,233 s 20th st,philadelphia,19103,39.9494916,-75.1739356,4.5,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,u'free',,None,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:30,10:0-22:30,11:0-21:0,
MAA8oAcCmAle0u-Sj2R24w,Rize Pizza,124 e market st,west chester,19382,39.9604331819,-75.6025768467,4.0,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,,True,u'free',casual,False,False,none,2,True,True,True,True,True,True,,False,True,,,,,,,,,,,,,,,False,False,False,True,False,,,True,,,,,,,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,10:0-16:0,10:0-20:0,10:0-20:0
36errPrStuKMvkDayyfcMw,PrimoHoagies,"4275 county line rd, ste 5",chalfont,18914,40.2668500953,-75.2245369402,3.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,,average,False,,casual,False,True,none,2,True,True,True,True,,True,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10:0-21:30,10:0-21:30,10:0-22:0,10:0-22:30,11:0-22:30,11:30-20:0,10:0-21:30
8awz5GSXpwf3MIxztHmoGg,Paganos Market and Bar,2001 market st,philadelphia,19103,39.9543093077,-75.1739177338,3.0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,True,u'average',True,u'free',u'casual',True,,u'full_bar',2,False,True,True,True,,True,,,,,,,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,,False,,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,11:0-21:30,11:0-21:30,11:0-22:0,9:0-23:0,11:0-22:0,10:0-21:0,0:0-0:0
uJZgom8HpK74xz8IojpT0A,Pizzeria Beddia,1313 north lee st,philadelphia,19122,39.970799,-75.134989433,4.0,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,"{u'monday': True, u'tuesday': False, u'wednesday': False, u'thursday': True, u'friday': False, u'saturday': True, u'sunday': False}",True,False,u'average',True,u'no',u'casual',True,True,u'full_bar',2,False,True,False,False,True,True,False,True,,,,u'no',"{u'dj': None, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}",False,False,,False,,,,,,,False,False,False,True,False,False,False,,False,False,,,True,False,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,11:0-22:0
sTaTtPf4omKw4WVLyKhYVw,Valentino's Pizzeria & Restaurant,1634 w high st,pottstown,19464,40.246086,-75.690542,4.0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,u'quiet',True,u'no',u'casual',False,,u'none',2,True,True,False,True,,False,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10:0-1:0,10:0-1:0,10:0-1:0,10:0-2:0,10:0-2:0,11:0-1:0,10:0-1:0
xawcrpUKPFG_YzEpGS0j9Q,Caln Pizza & Pasta,3919 w lincoln hwy,downingtown,19335,39.9976770941,-75.7423211306,4.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,,u'average',True,u'free',casual,False,,u'none',1,True,True,True,True,,False,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:30,10:30-22:0,11:0-21:0,10:30-22:0
a27yA-BnleIn36o_FlYwvA,Bella Cucina Foods,3 n 5 points rd,west chester,19380,39.9690841495,-75.5756611939,4.0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,,,False,u'free',,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,True,True,True,False,,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,,
7MncITU5XT_54lBZRNJgtQ,V & S Pizzeria,415 s oxford valley rd,fairless hills,19030,40.1721421639,-74.8523377494,3.5,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,False,False,u'loud',True,no,casual,False,False,none,2,True,True,True,True,True,False,False,False,True,,no,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,,False,False,False,,,11:0-17:0,11:0-18:0,11:0-18:0,11:0-18:0,
