Feature,Importance
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_104293",0.0
Income and benefits - Total households - Mean household income (dollars)_95078,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_24.1,0.0
Income and benefits - Total households - Mean household income (dollars)_94249,0.0
Income and benefits - Total households - Mean household income (dollars)_94089,0.0
Income and benefits - Total households - Mean household income (dollars)_93676,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_52652",0.0
Income and benefits - Median earnings for workers (dollars)_50543,0.0
Income and benefits - Total households - Mean household income (dollars)_87809,0.0
Income and benefits - Families - Mean family income (dollars)_172453,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_23.5,0.0
Income and benefits - Total households - Mean household income (dollars)_206448,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_22.2,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_50643",0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_51100",0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_114267,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_112155,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_110990,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_51199",0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_107750",0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_22.7,0.0
Income and benefits - Families - Mean family income (dollars)_160442,0.0
Income and benefits - Families - Mean family income (dollars)_164915,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_108804,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_106386,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_105775,0.0
Income and benefits - Families - Mean family income (dollars)_169496,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_53883",0.0
Income and benefits - Total households - Mean household income (dollars)_85833,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_101142",0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_55757",0.0
Income and benefits - Median earnings for workers (dollars)_76771,0.0
Income and benefits - Total households - Mean household income (dollars)_58544,0.0
Income and benefits - Families - Mean family income (dollars)_69344,0.0
Income and benefits - Total households - Mean household income (dollars)_111546,0.0
Income and benefits - Total households - Mean household income (dollars)_53157,0.0
Income and benefits - Total households - Mean household income (dollars)_52480,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_56667",0.0
Income and benefits - Families - Mean family income (dollars)_215925,0.0
Income and benefits - Total households - Mean household income (dollars)_48399,0.0
Income and benefits - Total households - Mean household income (dollars)_39466,0.0
Income and benefits - Total households - Mean household income (dollars)_260187,0.0
Income and benefits - Median earnings for workers (dollars)_73719,0.0
Income and benefits - Families - Mean family income (dollars)_73583,0.0
Income and benefits - Total households - Mean household income (dollars)_206962,0.0
Income and benefits - Families - Mean family income (dollars)_68944,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_54914",0.0
Income and benefits - Families - Mean family income (dollars)_68678,0.0
Income and benefits - Total households - Mean household income (dollars)_65475,0.0
Income and benefits - Total households - Mean household income (dollars)_67544,0.0
Income and benefits - Total households - Mean household income (dollars)_69753,0.0
Income and benefits - Total households - Mean household income (dollars)_69947,0.0
Income and benefits - Total households - Mean household income (dollars)_70805,0.0
Income and benefits - Families - Mean family income (dollars)_66223,0.0
Income and benefits - Total households - Mean household income (dollars)_74803,0.0
Income and benefits - Total households - Mean household income (dollars)_75109,0.0
Income and benefits - Families - Mean family income (dollars)_62310,0.0
Income and benefits - Total households - Mean household income (dollars)_79106,0.0
Income and benefits - Families - Mean family income (dollars)_426594,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_25.9,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_97500",0.0
Income and benefits - Families - Mean family income (dollars)_263635,0.0
Income and benefits - Total households - Mean household income (dollars)_56248,0.0
Income and benefits - Median earnings for workers (dollars)_60958,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_40367,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_82155,0.0
Income and benefits - Total households - Median household income (dollars)_124537,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_83676,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_87805,0.0
Income and benefits - Total households - Median household income (dollars)_122835,0.0
Income and benefits - Total households - Median household income (dollars)_120680,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_88162,0.0
Income and benefits - Total households - Median household income (dollars)_118427,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_88239,0.0
Income and benefits - Total households - Median household income (dollars)_115597,0.0
Income and benefits - Total households - Median household income (dollars)_112205,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_91245,0.0
Income and benefits - Total households - Median household income (dollars)_110430,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_91898,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_97322,0.0
Income and benefits - Total households - Median household income (dollars)_108655,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_82412,0.0
Income and benefits - Total households - Median household income (dollars)_129563,0.0
Income and benefits - Median earnings for workers (dollars)_42287,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_69089",0.0
Income and benefits - Total households - Median household income (dollars)_34767,0.0
Income and benefits - Total households - Median household income (dollars)_32531,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_68787,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_69108,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_71958,0.0
Income and benefits - Total households - Median household income (dollars)_164000,0.0
Income and benefits - Total households - Median household income (dollars)_157917,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_79926",0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_72089,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_73027,0.0
Income and benefits - Total households - Median household income (dollars)_145917,0.0
Income and benefits - Median earnings for workers (dollars)_56792,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_76937,0.0
Income and benefits - Total households - Median household income (dollars)_133722,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_80908,0.0
Income and benefits - Total households - Median household income (dollars)_107988,0.0
Income and benefits - Median earnings for workers (dollars)_54257,0.0
Income and benefits - Median earnings for workers (dollars)_15227,0.0
Income and benefits - Median earnings for workers (dollars)_53677,0.0
Income and benefits - Median earnings for workers (dollars)_52595,0.0
Income and benefits - Median earnings for workers (dollars)_33015,0.0
Income and benefits - Median earnings for workers (dollars)_33384,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_33.6,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_30.1,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_73942",0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_33.3,0.0
Income and benefits - Median earnings for workers (dollars)_34269,0.0
Income and benefits - Median earnings for workers (dollars)_35736,0.0
Income and benefits - Median earnings for workers (dollars)_36565,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_74292",0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_74333",0.0
Income and benefits - Median earnings for workers (dollars)_37999,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_31.4,0.0
Income and benefits - Median earnings for workers (dollars)_38055,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_34.6,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_34.8,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_72179",0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_30.0,0.0
Income and benefits - Median earnings for workers (dollars)_26089,0.0
Income and benefits - Median earnings for workers (dollars)_29426,0.0
Income and benefits - Median earnings for workers (dollars)_30037,0.0
Income and benefits - Total households - Median household income (dollars)_101117,0.0
Income and benefits - Median earnings for workers (dollars)_39924,0.0
Income and benefits - Median earnings for workers (dollars)_31436,0.0
Income and benefits - Median earnings for workers (dollars)_31598,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_35.0,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_36.4,0.0
Income and benefits - Median earnings for workers (dollars)_53099,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_35.9,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_35.8,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_72075",0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_35.4,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_68259,0.0
Income and benefits - Total households - Median household income (dollars)_38293,0.0
Income and benefits - Median earnings for workers (dollars)_40894,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_55051,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_28.2,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_64149",0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_51750,0.0
Income and benefits - Total households - Median household income (dollars)_89505,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_52200,0.0
Income and benefits - Total households - Median household income (dollars)_89224,0.0
Income and benefits - Total households - Median household income (dollars)_87703,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_53411,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_53942,0.0
Income and benefits - Total households - Median household income (dollars)_86639,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_64342",0.0
Income and benefits - Total households - Median household income (dollars)_86372,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_84589",0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_54067,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_108000",0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_51312,0.0
Income and benefits - Total households - Median household income (dollars)_92541,0.0
Income and benefits - Median earnings for workers (dollars)_39814,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_48677,0.0
Income and benefits - Total households - Mean household income (dollars)_110122,0.0
Income and benefits - Median earnings for workers (dollars)_62546,0.0
Income and benefits - Total households - Mean household income (dollars)_108277,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_45110,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_63301",0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_45758,0.0
Income and benefits - Total households - Mean household income (dollars)_104700,0.0
Income and benefits - Total households - Median household income (dollars)_93996,0.0
Income and benefits - Total households - Mean household income (dollars)_104655,0.0
Income and benefits - Total households - Mean household income (dollars)_101748,0.0
Income and benefits - Total households - Mean household income (dollars)_101300,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_50213,0.0
Income and benefits - Median earnings for workers (dollars)_42192,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_50269,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_28.5,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_55339,0.0
Income and benefits - Total households - Median household income (dollars)_38824,0.0
Income and benefits - Total households - Median household income (dollars)_82438,0.0
Income and benefits - Total households - Median household income (dollars)_57830,0.0
Income and benefits - Total households - Median household income (dollars)_56835,0.0
Income and benefits - Total households - Median household income (dollars)_56752,0.0
Income and benefits - Total households - Median household income (dollars)_55569,0.0
Income and benefits - Total households - Median household income (dollars)_55039,0.0
Income and benefits - Median earnings for workers (dollars)_58045,0.0
Income and benefits - Total households - Median household income (dollars)_50865,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_66539",0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_66573",0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_66814,0.0
Income and benefits - Median earnings for workers (dollars)_41180,0.0
Income and benefits - Total households - Median household income (dollars)_46311,0.0
Commuting to Work - Workers 16 years and over - Mean travel time to work (minutes)_29.0,0.0
Income and benefits - Median earnings for workers (dollars)_41171,0.0
Income and benefits - Median earnings for workers (dollars)_41164,0.0
Income and benefits - Total households - Median household income (dollars)_59390,0.0
Income and benefits - Total households - Median household income (dollars)_60334,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_64524,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_58414,0.0
Income and benefits - Total households - Median household income (dollars)_82158,0.0
Income and benefits - Total households - Median household income (dollars)_81563,0.0
Income and benefits - Median earnings for workers (dollars)_41250,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_56104,0.0
Income and benefits - Total households - Median household income (dollars)_77039,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_57986,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_59706,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_63645,0.0
Income and benefits - Nonfamily households - Mean nonfamily income (dollars)_59824,0.0
Income and benefits - Total households - Median household income (dollars)_67891,0.0
Income and benefits - Total households - Median household income (dollars)_66684,0.0
Income and benefits - Median earnings for workers (dollars)_58683,0.0
Income and benefits - Total households - Median household income (dollars)_63442,0.0
Income and benefits - Median earnings for workers (dollars)_58249,0.0
Income and benefits - Families - Mean family income (dollars)_156225,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_60677",0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_128163,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_4584,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_83415",0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3934,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_4006,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_31393,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_53857",0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_31093,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_51740",0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_30448,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_26380,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_4771,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_51505",0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_5016,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_28603,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_5154,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_7217,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_27263,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3822,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3760,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_32608,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_32656,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3186,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3212,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_38176,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3329,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3386,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3420,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_35679,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3631,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_80184",0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_34620,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3636,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_81440",0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_33158,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_32869,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_3669,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_26970,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_26031,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_14144,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_18376,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_19874,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_88798",0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_19469,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_19431,0.0
Income and benefits - Families - Median family income (dollars)_108108,0.0
Income and benefits - Families - Median family income (dollars)_109063,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_19023,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_18206,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_7484,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_17952,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_17711,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_17632,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_91510",0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_17057,0.0
Income and benefits - Families - Median family income (dollars)_110289,0.0
Income and benefits - Families - Median family income (dollars)_111303,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_87145",0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_20251,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_20464,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_20511,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_85447",0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_25478,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_51103",0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_24518,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_24283,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_23379,0.0
Income and benefits - Families - Median family income (dollars)_103750,0.0
Income and benefits - Families - Median family income (dollars)_103865,0.0
Income and benefits - Families - Median family income (dollars)_104434,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_22385,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_22241,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_20991,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_50379",0.0
Income and benefits - Families - Median family income (dollars)_106204,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_20588,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_56230",0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2839,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2824,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_14956,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_16877,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_66417",0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_16313,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_15304,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9609,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_67083",0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_15035,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_14953,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_78110",0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_14345,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_14094,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9643,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9781,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9855,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_10435,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_13283,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_20363,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_20630,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_65556",0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9582,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_61680",0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_62117",0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_8273,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9284,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_8231,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_8107,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_8020,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_7925,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_7512,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_62340",0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_7308,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_7277,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_9487,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_6618,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_64100",0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_13086,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12914,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1406,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_11163,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2209,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2214,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2291,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10826,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2322,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_75438",0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2353,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_10447,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2435,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_75850",0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_77683",0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2526,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_57820,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_54365,0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_53147,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2161,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_11210,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12737,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_75408",0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1499,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1587,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12424,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12353,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1784,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_1851,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12233,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12097,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12052,0.0
Income and benefits - Total households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)_12002,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_56717",0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2011,0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2038,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_74719",0.0
Income and benefits - Total households - With cash public assistance income - Mean cash public assistance income (dollars)_2103,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_92476",0.0
Income and benefits - Total households - With retirement income - Mean retirement income (dollars)_11995,0.0
Income and benefits - Families - Mean family income (dollars)_154446,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_67944,0.0
Income and benefits - Families - Median family income (dollars)_88561,0.0
Income and benefits - Families - Median family income (dollars)_94869,0.0
Income and benefits - Families - Median family income (dollars)_95212,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_73341,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_71007,0.0
Income and benefits - Families - Median family income (dollars)_96484,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_69043,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_67872,0.0
Income and benefits - Families - Mean family income (dollars)_111612,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_65757,0.0
Income and benefits - Families - Mean family income (dollars)_101294,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_59886,0.0
Income and benefits - Families - Mean family income (dollars)_106925,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_57600,0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_44047",0.0
"Income and benefits - Median earnings for female full-time, year-round workers (dollars)_44622",0.0
Income and benefits - Families - Median family income (dollars)_87651,0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_79395,0.0
"Income and benefits - Median earnings for male full-time, year-round workers (dollars)_127163",0.0
Income and benefits - Total households - With earnings - Mean earnings (dollars)_80375,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_14565,0.0
Income and benefits - Total households - With Social Security - Mean Social Security income (dollars)_14328,0.0
Income and benefits - Families - Median family income (dollars)_68932,0.0
